ride_id,seat_number,travel_date,travel_time,travel_from,car_type,max_capacity,number_of_tickets
6816,1X,09-03-18,6:40,Kisii,shuttle,11,8.0
6816,5,09-03-18,6:40,Kisii,shuttle,11,8.0
6780,20A,09-03-18,7:06,Kisii,Bus,49,17.0
6780,9A,09-03-18,7:06,Kisii,Bus,49,17.0
6780,16A,09-03-18,7:06,Kisii,Bus,49,17.0
6818,1,09-03-18,6:30,Kisii,shuttle,11,1.0
6821,10,07-12-17,5:30,Keroka,shuttle,11,11.0
6821,9,07-12-17,5:30,Keroka,shuttle,11,11.0
6821,8,07-12-17,5:30,Keroka,shuttle,11,11.0
6821,7,07-12-17,5:30,Keroka,shuttle,11,11.0
6821,6,07-12-17,5:30,Keroka,shuttle,11,11.0
6821,5,07-12-17,5:30,Keroka,shuttle,11,11.0
6821,4,07-12-17,5:30,Keroka,shuttle,11,11.0
6821,3,07-12-17,5:30,Keroka,shuttle,11,11.0
6821,2,07-12-17,5:30,Keroka,shuttle,11,11.0
6821,1X,07-12-17,5:30,Keroka,shuttle,11,11.0
6821,1,07-12-17,5:30,Keroka,shuttle,11,11.0
6778,20A,07-12-17,7:12,Migori,Bus,49,33.0
6778,17B,07-12-17,7:12,Migori,Bus,49,33.0
6822,19A,07-12-17,7:04,Kijauri,Bus,49,1.0
6760,3,09-03-18,10:53,Kisii,shuttle,11,8.0
6823,8,08-03-18,5:10,Kisii,shuttle,11,9.0
6823,7,08-03-18,5:10,Kisii,shuttle,11,9.0
6823,6,08-03-18,5:10,Kisii,shuttle,11,9.0
6823,5,08-03-18,5:10,Kisii,shuttle,11,9.0
6823,4,08-03-18,5:10,Kisii,shuttle,11,9.0
6823,3,08-03-18,5:10,Kisii,shuttle,11,9.0
6823,2,08-03-18,5:10,Kisii,shuttle,11,9.0
6823,1X,08-03-18,5:10,Kisii,shuttle,11,9.0
6824,10,07-12-17,5:20,Keroka,shuttle,11,11.0
6824,9,07-12-17,5:20,Keroka,shuttle,11,11.0
6824,8,07-12-17,5:20,Keroka,shuttle,11,11.0
6824,7,07-12-17,5:20,Keroka,shuttle,11,11.0
6824,6,07-12-17,5:20,Keroka,shuttle,11,11.0
6824,5,07-12-17,5:20,Keroka,shuttle,11,11.0
6824,4,07-12-17,5:20,Keroka,shuttle,11,11.0
6824,3,07-12-17,5:20,Keroka,shuttle,11,11.0
6824,2,07-12-17,5:20,Keroka,shuttle,11,11.0
6824,1X,07-12-17,5:20,Keroka,shuttle,11,11.0
6824,1,07-12-17,5:20,Keroka,shuttle,11,11.0
6823,1,08-03-18,5:10,Kisii,shuttle,11,9.0
6777,24A,07-12-17,7:14,Rongo,Bus,49,9.0
6826,10,07-12-17,5:10,Keroka,shuttle,11,11.0
6826,9,07-12-17,5:10,Keroka,shuttle,11,11.0
6826,8,07-12-17,5:10,Keroka,shuttle,11,11.0
6826,7,07-12-17,5:10,Keroka,shuttle,11,11.0
6826,6,07-12-17,5:10,Keroka,shuttle,11,11.0
6826,5,07-12-17,5:10,Keroka,shuttle,11,11.0
6826,4,07-12-17,5:10,Keroka,shuttle,11,11.0
6826,3,07-12-17,5:10,Keroka,shuttle,11,11.0
6826,2,07-12-17,5:10,Keroka,shuttle,11,11.0
6826,1X,07-12-17,5:10,Keroka,shuttle,11,11.0
6826,1,07-12-17,5:10,Keroka,shuttle,11,11.0
6828,2,07-12-17,5:00,Keroka,shuttle,11,10.0
6828,10,07-12-17,5:00,Keroka,shuttle,11,10.0
6828,9,07-12-17,5:00,Keroka,shuttle,11,10.0
6828,8,07-12-17,5:00,Keroka,shuttle,11,10.0
6828,7,07-12-17,5:00,Keroka,shuttle,11,10.0
6828,6,07-12-17,5:00,Keroka,shuttle,11,10.0
6828,5,07-12-17,5:00,Keroka,shuttle,11,10.0
6828,4,07-12-17,5:00,Keroka,shuttle,11,10.0
6828,3,07-12-17,5:00,Keroka,shuttle,11,10.0
6828,1X,07-12-17,5:00,Keroka,shuttle,11,10.0
6778,4A,07-12-17,7:12,Migori,Bus,49,33.0
6835,3A,08-03-18,7:04,Kisii,Bus,49,3.0
6835,2A,08-03-18,7:04,Kisii,Bus,49,3.0
6835,1A,08-03-18,7:04,Kisii,Bus,49,3.0
6836,2B,08-03-18,7:06,Kisii,Bus,49,22.0
6836,1B,08-03-18,7:06,Kisii,Bus,49,22.0
6836,17A,08-03-18,7:06,Kisii,Bus,49,22.0
6836,12A,08-03-18,7:06,Kisii,Bus,49,22.0
6837,2,08-03-18,9:40,Kisii,shuttle,11,8.0
6838,2,07-12-17,6:30,Keroka,shuttle,11,1.0
6839,1,08-03-18,9:50,Kisii,shuttle,11,1.0
6778,13B,07-12-17,7:12,Migori,Bus,49,33.0
6837,9,08-03-18,9:40,Kisii,shuttle,11,8.0
6837,6,08-03-18,9:40,Kisii,shuttle,11,8.0
6837,8,08-03-18,9:40,Kisii,shuttle,11,8.0
6837,10,08-03-18,9:40,Kisii,shuttle,11,8.0
6840,20B,07-12-17,7:15,Rongo,Bus,49,1.0
6841,5,07-12-17,6:50,Kijauri,shuttle,11,4.0
6837,7,08-03-18,9:40,Kisii,shuttle,11,8.0
6842,18A,07-12-17,7:12,Rongo,Bus,49,1.0
6837,1,08-03-18,9:40,Kisii,shuttle,11,8.0
6837,5,08-03-18,9:40,Kisii,shuttle,11,8.0
6843,3,08-03-18,9:30,Kisii,shuttle,11,11.0
6770,15B,07-12-17,7:05,Rongo,Bus,49,19.0
6843,6,08-03-18,9:30,Kisii,shuttle,11,11.0
6843,2,08-03-18,9:30,Kisii,shuttle,11,11.0
6844,15B,07-12-17,7:09,Rongo,Bus,49,2.0
6844,17B,07-12-17,7:09,Rongo,Bus,49,2.0
6843,8,08-03-18,9:30,Kisii,shuttle,11,11.0
6843,10,08-03-18,9:30,Kisii,shuttle,11,11.0
6777,17B,07-12-17,7:14,Rongo,Bus,49,9.0
6843,9,08-03-18,9:30,Kisii,shuttle,11,11.0
6843,1X,08-03-18,9:30,Kisii,shuttle,11,11.0
6843,7,08-03-18,9:30,Kisii,shuttle,11,11.0
6843,4,08-03-18,9:30,Kisii,shuttle,11,11.0
6843,1,08-03-18,9:30,Kisii,shuttle,11,11.0
6843,5,08-03-18,9:30,Kisii,shuttle,11,11.0
6845,1X,08-03-18,9:20,Kisii,shuttle,11,8.0
6845,9,08-03-18,9:20,Kisii,shuttle,11,8.0
6845,10,08-03-18,9:20,Kisii,shuttle,11,8.0
6845,1,08-03-18,9:20,Kisii,shuttle,11,8.0
6845,8,08-03-18,9:20,Kisii,shuttle,11,8.0
6845,6,08-03-18,9:20,Kisii,shuttle,11,8.0
6845,7,08-03-18,9:20,Kisii,shuttle,11,8.0
6845,4,08-03-18,9:20,Kisii,shuttle,11,8.0
6770,20A,07-12-17,7:05,Rongo,Bus,49,19.0
6770,18A,07-12-17,7:05,Rongo,Bus,49,19.0
6806,22A,07-12-17,7:15,Migori,Bus,49,31.0
6806,24A,07-12-17,7:15,Migori,Bus,49,31.0
6806,25,07-12-17,7:15,Migori,Bus,49,31.0
6846,6,08-03-18,9:10,Kisii,shuttle,11,11.0
6847,1,07-12-17,6:30,Keumbu,shuttle,11,1.0
6846,3,08-03-18,9:10,Kisii,shuttle,11,11.0
6846,10,08-03-18,9:10,Kisii,shuttle,11,11.0
6770,18B,07-12-17,7:05,Rongo,Bus,49,19.0
6846,9,08-03-18,9:10,Kisii,shuttle,11,11.0
6846,7,08-03-18,9:10,Kisii,shuttle,11,11.0
6846,5,08-03-18,9:10,Kisii,shuttle,11,11.0
6770,22A,07-12-17,7:05,Rongo,Bus,49,19.0
6848,2,08-03-18,8:20,Kisii,shuttle,11,10.0
6841,10,07-12-17,6:50,Kijauri,shuttle,11,4.0
6841,9,07-12-17,6:50,Kijauri,shuttle,11,4.0
6846,2,08-03-18,9:10,Kisii,shuttle,11,11.0
6841,8,07-12-17,6:50,Kijauri,shuttle,11,4.0
6846,1X,08-03-18,9:10,Kisii,shuttle,11,11.0
6846,8,08-03-18,9:10,Kisii,shuttle,11,11.0
6849,10,08-03-18,9:00,Kisii,shuttle,11,9.0
6846,4,08-03-18,9:10,Kisii,shuttle,11,11.0
6846,1,08-03-18,9:10,Kisii,shuttle,11,11.0
6849,3,08-03-18,9:00,Kisii,shuttle,11,9.0
6770,23B,07-12-17,7:05,Rongo,Bus,49,19.0
6770,24B,07-12-17,7:05,Rongo,Bus,49,19.0
6849,1X,08-03-18,9:00,Kisii,shuttle,11,9.0
6849,9,08-03-18,9:00,Kisii,shuttle,11,9.0
6850,3B,08-03-18,7:07,Kisii,Bus,49,1.0
6778,14B,07-12-17,7:12,Migori,Bus,49,33.0
6836,4B,08-03-18,7:06,Kisii,Bus,49,22.0
6849,8,08-03-18,9:00,Kisii,shuttle,11,9.0
6849,2,08-03-18,9:00,Kisii,shuttle,11,9.0
6849,6,08-03-18,9:00,Kisii,shuttle,11,9.0
6849,7,08-03-18,9:00,Kisii,shuttle,11,9.0
6851,1X,08-03-18,8:50,Kisii,shuttle,11,10.0
6849,4,08-03-18,9:00,Kisii,shuttle,11,9.0
6851,6,08-03-18,8:50,Kisii,shuttle,11,10.0
6851,10,08-03-18,8:50,Kisii,shuttle,11,10.0
6770,20B,07-12-17,7:05,Rongo,Bus,49,19.0
6851,9,08-03-18,8:50,Kisii,shuttle,11,10.0
6851,3,08-03-18,8:50,Kisii,shuttle,11,10.0
6851,8,08-03-18,8:50,Kisii,shuttle,11,10.0
6851,4,08-03-18,8:50,Kisii,shuttle,11,10.0
6786,16A,07-12-17,7:06,Kijauri,Bus,49,7.0
6806,3B,07-12-17,7:15,Migori,Bus,49,31.0
6851,5,08-03-18,8:50,Kisii,shuttle,11,10.0
6851,7,08-03-18,8:50,Kisii,shuttle,11,10.0
6836,10A,08-03-18,7:06,Kisii,Bus,49,22.0
6852,23B,07-12-17,7:04,Homa Bay,Bus,49,28.0
6825,7,08-03-18,5:00,Kisii,shuttle,11,5.0
6806,15A,07-12-17,7:15,Migori,Bus,49,31.0
6851,1,08-03-18,8:50,Kisii,shuttle,11,10.0
6825,6,08-03-18,5:00,Kisii,shuttle,11,5.0
6853,10,08-03-18,8:40,Kisii,shuttle,11,11.0
6779,6B,07-12-17,7:09,Homa Bay,Bus,49,16.0
6853,9,08-03-18,8:40,Kisii,shuttle,11,11.0
6853,3,08-03-18,8:40,Kisii,shuttle,11,11.0
6853,4,08-03-18,8:40,Kisii,shuttle,11,11.0
6825,5,08-03-18,5:00,Kisii,shuttle,11,5.0
6825,1X,08-03-18,5:00,Kisii,shuttle,11,5.0
6853,8,08-03-18,8:40,Kisii,shuttle,11,11.0
6852,20B,07-12-17,7:04,Homa Bay,Bus,49,28.0
6853,6,08-03-18,8:40,Kisii,shuttle,11,11.0
6778,16B,07-12-17,7:12,Migori,Bus,49,33.0
6778,15B,07-12-17,7:12,Migori,Bus,49,33.0
6852,3B,07-12-17,7:04,Homa Bay,Bus,49,28.0
6778,16A,07-12-17,7:12,Migori,Bus,49,33.0
6854,1X,08-03-18,8:30,Kisii,shuttle,11,11.0
6853,7,08-03-18,8:40,Kisii,shuttle,11,11.0
6806,9A,07-12-17,7:15,Migori,Bus,49,31.0
6853,2,08-03-18,8:40,Kisii,shuttle,11,11.0
6853,1X,08-03-18,8:40,Kisii,shuttle,11,11.0
6806,18B,07-12-17,7:15,Migori,Bus,49,31.0
6774,24B,07-12-17,7:04,Rongo,Bus,49,8.0
6853,1,08-03-18,8:40,Kisii,shuttle,11,11.0
6852,6B,07-12-17,7:04,Homa Bay,Bus,49,28.0
6852,5B,07-12-17,7:04,Homa Bay,Bus,49,28.0
6770,19A,07-12-17,7:05,Rongo,Bus,49,19.0
6806,17B,07-12-17,7:15,Migori,Bus,49,31.0
6779,10B,07-12-17,7:09,Homa Bay,Bus,49,16.0
6779,9B,07-12-17,7:09,Homa Bay,Bus,49,16.0
6774,20A,07-12-17,7:04,Rongo,Bus,49,8.0
6806,4B,07-12-17,7:15,Migori,Bus,49,31.0
6770,21A,07-12-17,7:05,Rongo,Bus,49,19.0
6852,4B,07-12-17,7:04,Homa Bay,Bus,49,28.0
6806,14B,07-12-17,7:15,Migori,Bus,49,31.0
6806,13B,07-12-17,7:15,Migori,Bus,49,31.0
6806,1B,07-12-17,7:15,Migori,Bus,49,31.0
6806,10B,07-12-17,7:15,Migori,Bus,49,31.0
6806,9B,07-12-17,7:15,Migori,Bus,49,31.0
6786,20A,07-12-17,7:06,Kijauri,Bus,49,7.0
6852,12B,07-12-17,7:04,Homa Bay,Bus,49,28.0
6852,11B,07-12-17,7:04,Homa Bay,Bus,49,28.0
6852,10B,07-12-17,7:04,Homa Bay,Bus,49,28.0
6852,9B,07-12-17,7:04,Homa Bay,Bus,49,28.0
6806,6B,07-12-17,7:15,Migori,Bus,49,31.0
6806,5B,07-12-17,7:15,Migori,Bus,49,31.0
6786,18A,07-12-17,7:06,Kijauri,Bus,49,7.0
6806,16A,07-12-17,7:15,Migori,Bus,49,31.0
6806,18A,07-12-17,7:15,Migori,Bus,49,31.0
6806,20A,07-12-17,7:15,Migori,Bus,49,31.0
6852,21A,07-12-17,7:04,Homa Bay,Bus,49,28.0
6852,23A,07-12-17,7:04,Homa Bay,Bus,49,28.0
6852,22A,07-12-17,7:04,Homa Bay,Bus,49,28.0
6786,17A,07-12-17,7:06,Kijauri,Bus,49,7.0
6853,5,08-03-18,8:40,Kisii,shuttle,11,11.0
6806,21A,07-12-17,7:15,Migori,Bus,49,31.0
6852,11A,07-12-17,7:04,Homa Bay,Bus,49,28.0
6852,18A,07-12-17,7:04,Homa Bay,Bus,49,28.0
6779,21A,07-12-17,7:09,Homa Bay,Bus,49,16.0
6768,21A,07-12-17,7:10,Rongo,Bus,49,7.0
6768,23A,07-12-17,7:10,Rongo,Bus,49,7.0
6778,8A,07-12-17,7:12,Migori,Bus,49,33.0
6852,10A,07-12-17,7:04,Homa Bay,Bus,49,28.0
6806,8A,07-12-17,7:15,Migori,Bus,49,31.0
6774,24A,07-12-17,7:04,Rongo,Bus,49,8.0
6806,17A,07-12-17,7:15,Migori,Bus,49,31.0
6768,8B,07-12-17,7:10,Rongo,Bus,49,7.0
6777,22A,07-12-17,7:14,Rongo,Bus,49,9.0
6768,24A,07-12-17,7:10,Rongo,Bus,49,7.0
6768,14A,07-12-17,7:10,Rongo,Bus,49,7.0
6768,4A,07-12-17,7:10,Rongo,Bus,49,7.0
6852,6A,07-12-17,7:04,Homa Bay,Bus,49,28.0
6852,17A,07-12-17,7:04,Homa Bay,Bus,49,28.0
6852,16A,07-12-17,7:04,Homa Bay,Bus,49,28.0
6852,15A,07-12-17,7:04,Homa Bay,Bus,49,28.0
6777,21A,07-12-17,7:14,Rongo,Bus,49,9.0
6852,7A,07-12-17,7:04,Homa Bay,Bus,49,28.0
6779,15A,07-12-17,7:09,Homa Bay,Bus,49,16.0
6778,17A,07-12-17,7:12,Migori,Bus,49,33.0
6778,7A,07-12-17,7:12,Migori,Bus,49,33.0
6806,3A,07-12-17,7:15,Migori,Bus,49,31.0
6806,11A,07-12-17,7:15,Migori,Bus,49,31.0
6777,8A,07-12-17,7:14,Rongo,Bus,49,9.0
6806,13A,07-12-17,7:15,Migori,Bus,49,31.0
6852,14A,07-12-17,7:04,Homa Bay,Bus,49,28.0
6852,13A,07-12-17,7:04,Homa Bay,Bus,49,28.0
6852,12A,07-12-17,7:04,Homa Bay,Bus,49,28.0
6774,7B,07-12-17,7:04,Rongo,Bus,49,8.0
6774,8B,07-12-17,7:04,Rongo,Bus,49,8.0
6852,3A,07-12-17,7:04,Homa Bay,Bus,49,28.0
6852,8A,07-12-17,7:04,Homa Bay,Bus,49,28.0
6852,4A,07-12-17,7:04,Homa Bay,Bus,49,28.0
6806,7A,07-12-17,7:15,Migori,Bus,49,31.0
6778,14A,07-12-17,7:12,Migori,Bus,49,33.0
6778,13A,07-12-17,7:12,Migori,Bus,49,33.0
6778,15A,07-12-17,7:12,Migori,Bus,49,33.0
6774,1B,07-12-17,7:04,Rongo,Bus,49,8.0
6852,5A,07-12-17,7:04,Homa Bay,Bus,49,28.0
6778,11A,07-12-17,7:12,Migori,Bus,49,33.0
6770,16B,07-12-17,7:05,Rongo,Bus,49,19.0
6772,9A,07-12-17,7:08,Migori,Bus,49,5.0
6854,1,08-03-18,8:30,Kisii,shuttle,11,11.0
6854,3,08-03-18,8:30,Kisii,shuttle,11,11.0
6854,5,08-03-18,8:30,Kisii,shuttle,11,11.0
6854,6,08-03-18,8:30,Kisii,shuttle,11,11.0
6854,4,08-03-18,8:30,Kisii,shuttle,11,11.0
6854,2,08-03-18,8:30,Kisii,shuttle,11,11.0
6854,10,08-03-18,8:30,Kisii,shuttle,11,11.0
6854,9,08-03-18,8:30,Kisii,shuttle,11,11.0
6854,8,08-03-18,8:30,Kisii,shuttle,11,11.0
6848,9,08-03-18,8:20,Kisii,shuttle,11,10.0
6848,1X,08-03-18,8:20,Kisii,shuttle,11,10.0
6854,7,08-03-18,8:30,Kisii,shuttle,11,11.0
6848,10,08-03-18,8:20,Kisii,shuttle,11,10.0
6848,8,08-03-18,8:20,Kisii,shuttle,11,10.0
6848,3,08-03-18,8:20,Kisii,shuttle,11,10.0
6848,1,08-03-18,8:20,Kisii,shuttle,11,10.0
6848,5,08-03-18,8:20,Kisii,shuttle,11,10.0
6848,7,08-03-18,8:20,Kisii,shuttle,11,10.0
6848,4,08-03-18,8:20,Kisii,shuttle,11,10.0
6859,1X,08-03-18,8:10,Kisii,shuttle,11,9.0
6859,6,08-03-18,8:10,Kisii,shuttle,11,9.0
6859,5,08-03-18,8:10,Kisii,shuttle,11,9.0
6860,7,08-03-18,8:00,Kisii,shuttle,11,7.0
6859,10,08-03-18,8:10,Kisii,shuttle,11,9.0
6860,1X,08-03-18,8:00,Kisii,shuttle,11,7.0
6859,7,08-03-18,8:10,Kisii,shuttle,11,9.0
6860,6,08-03-18,8:00,Kisii,shuttle,11,7.0
6786,13A,07-12-17,7:06,Kijauri,Bus,49,7.0
6817,1X,07-12-17,7:20,Kijauri,shuttle,11,2.0
6862,1,07-12-17,7:10,Kijauri,shuttle,11,2.0
6860,3,08-03-18,8:00,Kisii,shuttle,11,7.0
6863,13A,07-12-17,19:06,Kijauri,Bus,49,3.0
6863,12A,07-12-17,19:06,Kijauri,Bus,49,3.0
6863,11A,07-12-17,19:06,Kijauri,Bus,49,3.0
6862,7,07-12-17,7:10,Kijauri,shuttle,11,2.0
6806,20B,07-12-17,7:15,Migori,Bus,49,31.0
6806,22B,07-12-17,7:15,Migori,Bus,49,31.0
6864,18A,07-12-17,7:07,Kijauri,Bus,49,3.0
6864,17A,07-12-17,7:07,Kijauri,Bus,49,3.0
6864,19A,07-12-17,7:07,Kijauri,Bus,49,3.0
6786,15A,07-12-17,7:06,Kijauri,Bus,49,7.0
6865,18A,08-12-17,7:01,Keroka,Bus,49,1.0
6859,8,08-03-18,8:10,Kisii,shuttle,11,9.0
6866,20A,08-12-17,7:10,Rongo,Bus,49,2.0
6867,16A,08-12-17,7:06,Kijauri,Bus,49,1.0
6868,24B,08-12-17,7:13,Rongo,Bus,49,3.0
6869,4,08-12-17,10:59,Kijauri,shuttle,11,4.0
6869,3,08-12-17,10:59,Kijauri,shuttle,11,4.0
6869,2,08-12-17,10:59,Kijauri,shuttle,11,4.0
6869,5,08-12-17,10:59,Kijauri,shuttle,11,4.0
6870,23A,08-12-17,7:05,Rongo,Bus,49,26.0
6870,24B,08-12-17,7:05,Rongo,Bus,49,26.0
6870,23B,08-12-17,7:05,Rongo,Bus,49,26.0
6871,2B,08-12-17,7:09,Homa Bay,Bus,49,36.0
6871,9A,08-12-17,7:09,Homa Bay,Bus,49,36.0
6872,23B,08-12-17,7:00,Rongo,Bus,49,4.0
6870,25,08-12-17,7:05,Rongo,Bus,49,26.0
6873,15B,08-12-17,7:12,Migori,Bus,49,33.0
6870,4A,08-12-17,7:05,Rongo,Bus,49,26.0
6866,3B,08-12-17,7:10,Rongo,Bus,49,2.0
6871,1B,08-12-17,7:09,Homa Bay,Bus,49,36.0
6870,14A,08-12-17,7:05,Rongo,Bus,49,26.0
6871,17A,08-12-17,7:09,Homa Bay,Bus,49,36.0
6870,19B,08-12-17,7:05,Rongo,Bus,49,26.0
6871,13B,08-12-17,7:09,Homa Bay,Bus,49,36.0
6874,3,08-12-17,11:00,Kijauri,shuttle,11,1.0
6873,25,08-12-17,7:12,Migori,Bus,49,33.0
6873,21B,08-12-17,7:12,Migori,Bus,49,33.0
6859,9,08-03-18,8:10,Kisii,shuttle,11,9.0
6873,22A,08-12-17,7:12,Migori,Bus,49,33.0
6859,4,08-03-18,8:10,Kisii,shuttle,11,9.0
6859,1,08-03-18,8:10,Kisii,shuttle,11,9.0
6871,10A,08-12-17,7:09,Homa Bay,Bus,49,36.0
6873,11B,08-12-17,7:12,Migori,Bus,49,33.0
6860,10,08-03-18,8:00,Kisii,shuttle,11,7.0
6873,9B,08-12-17,7:12,Migori,Bus,49,33.0
6873,21A,08-12-17,7:12,Migori,Bus,49,33.0
6875,24A,08-12-17,7:10,Homa Bay,Bus,49,10.0
6873,7A,08-12-17,7:12,Migori,Bus,49,33.0
6860,8,08-03-18,8:00,Kisii,shuttle,11,7.0
6860,2,08-03-18,8:00,Kisii,shuttle,11,7.0
6873,15A,08-12-17,7:12,Migori,Bus,49,33.0
6872,1B,08-12-17,7:00,Rongo,Bus,49,4.0
6876,24A,08-12-17,7:14,Rongo,Bus,49,26.0
6877,5,08-03-18,7:50,Kisii,shuttle,11,1.0
6876,2B,08-12-17,7:14,Rongo,Bus,49,26.0
6875,23A,08-12-17,7:10,Homa Bay,Bus,49,10.0
6871,4B,08-12-17,7:09,Homa Bay,Bus,49,36.0
6876,20B,08-12-17,7:14,Rongo,Bus,49,26.0
6872,24A,08-12-17,7:00,Rongo,Bus,49,4.0
6875,24B,08-12-17,7:10,Homa Bay,Bus,49,10.0
6876,23A,08-12-17,7:14,Rongo,Bus,49,26.0
6878,1X,08-03-18,7:40,Kisii,shuttle,11,10.0
6878,5,08-03-18,7:40,Kisii,shuttle,11,10.0
6876,20A,08-12-17,7:14,Rongo,Bus,49,26.0
6878,9,08-03-18,7:40,Kisii,shuttle,11,10.0
6875,21B,08-12-17,7:10,Homa Bay,Bus,49,10.0
6878,8,08-03-18,7:40,Kisii,shuttle,11,10.0
6875,22B,08-12-17,7:10,Homa Bay,Bus,49,10.0
6872,24B,08-12-17,7:00,Rongo,Bus,49,4.0
6876,23B,08-12-17,7:14,Rongo,Bus,49,26.0
6876,22A,08-12-17,7:14,Rongo,Bus,49,26.0
6878,7,08-03-18,7:40,Kisii,shuttle,11,10.0
6873,8A,08-12-17,7:12,Migori,Bus,49,33.0
6878,2,08-03-18,7:40,Kisii,shuttle,11,10.0
6879,1,08-03-18,7:30,Kisii,shuttle,11,11.0
6878,3,08-03-18,7:40,Kisii,shuttle,11,10.0
6878,6,08-03-18,7:40,Kisii,shuttle,11,10.0
6878,4,08-03-18,7:40,Kisii,shuttle,11,10.0
6878,1,08-03-18,7:40,Kisii,shuttle,11,10.0
6879,8,08-03-18,7:30,Kisii,shuttle,11,11.0
6873,9A,08-12-17,7:12,Migori,Bus,49,33.0
6879,5,08-03-18,7:30,Kisii,shuttle,11,11.0
6879,10,08-03-18,7:30,Kisii,shuttle,11,11.0
6875,22A,08-12-17,7:10,Homa Bay,Bus,49,10.0
6879,4,08-03-18,7:30,Kisii,shuttle,11,11.0
6875,21A,08-12-17,7:10,Homa Bay,Bus,49,10.0
6879,3,08-03-18,7:30,Kisii,shuttle,11,11.0
6879,7,08-03-18,7:30,Kisii,shuttle,11,11.0
6879,6,08-03-18,7:30,Kisii,shuttle,11,11.0
6879,1X,08-03-18,7:30,Kisii,shuttle,11,11.0
6880,14A,08-12-17,7:09,Rongo,Bus,49,1.0
6879,9,08-03-18,7:30,Kisii,shuttle,11,11.0
6879,2,08-03-18,7:30,Kisii,shuttle,11,11.0
6881,9,08-03-18,7:20,Kisii,shuttle,11,9.0
6881,6,08-03-18,7:20,Kisii,shuttle,11,9.0
6881,5,08-03-18,7:20,Kisii,shuttle,11,9.0
6881,8,08-03-18,7:20,Kisii,shuttle,11,9.0
6881,7,08-03-18,7:20,Kisii,shuttle,11,9.0
6881,3,08-03-18,7:20,Kisii,shuttle,11,9.0
6881,2,08-03-18,7:20,Kisii,shuttle,11,9.0
6876,21A,08-12-17,7:14,Rongo,Bus,49,26.0
6882,1,08-03-18,6:58,Kisii,shuttle,11,11.0
6882,6,08-03-18,6:58,Kisii,shuttle,11,11.0
6882,9,08-03-18,6:58,Kisii,shuttle,11,11.0
6882,3,08-03-18,6:58,Kisii,shuttle,11,11.0
6881,10,08-03-18,7:20,Kisii,shuttle,11,9.0
6882,8,08-03-18,6:58,Kisii,shuttle,11,11.0
6882,1X,08-03-18,6:58,Kisii,shuttle,11,11.0
6882,5,08-03-18,6:58,Kisii,shuttle,11,11.0
6882,10,08-03-18,6:58,Kisii,shuttle,11,11.0
6881,4,08-03-18,7:20,Kisii,shuttle,11,9.0
6876,15A,08-12-17,7:14,Rongo,Bus,49,26.0
6883,14B,08-03-18,7:03,Kisii,Bus,49,13.0
6883,13B,08-03-18,7:03,Kisii,Bus,49,13.0
6882,7,08-03-18,6:58,Kisii,shuttle,11,11.0
6884,1X,08-03-18,7:00,Kisii,shuttle,11,8.0
6882,4,08-03-18,6:58,Kisii,shuttle,11,11.0
6882,2,08-03-18,6:58,Kisii,shuttle,11,11.0
6884,10,08-03-18,7:00,Kisii,shuttle,11,8.0
6875,20B,08-12-17,7:10,Homa Bay,Bus,49,10.0
6875,19B,08-12-17,7:10,Homa Bay,Bus,49,10.0
6884,9,08-03-18,7:00,Kisii,shuttle,11,8.0
6883,22B,08-03-18,7:03,Kisii,Bus,49,13.0
6884,7,08-03-18,7:00,Kisii,shuttle,11,8.0
6884,8,08-03-18,7:00,Kisii,shuttle,11,8.0
6884,6,08-03-18,7:00,Kisii,shuttle,11,8.0
6883,22A,08-03-18,7:03,Kisii,Bus,49,13.0
6883,16A,08-03-18,7:03,Kisii,Bus,49,13.0
6883,17B,08-03-18,7:03,Kisii,Bus,49,13.0
6884,3,08-03-18,7:00,Kisii,shuttle,11,8.0
6885,1,08-12-17,6:50,Keumbu,shuttle,11,1.0
6886,9,08-12-17,10:40,Keroka,shuttle,11,5.0
6886,4,08-12-17,10:40,Keroka,shuttle,11,5.0
6886,3,08-12-17,10:40,Keroka,shuttle,11,5.0
6884,4,08-03-18,7:00,Kisii,shuttle,11,8.0
6886,2,08-12-17,10:40,Keroka,shuttle,11,5.0
6886,1,08-12-17,10:40,Keroka,shuttle,11,5.0
6883,24A,08-03-18,7:03,Kisii,Bus,49,13.0
6883,23A,08-03-18,7:03,Kisii,Bus,49,13.0
6887,1,08-12-17,5:10,Keumbu,shuttle,11,1.0
6883,21A,08-03-18,7:03,Kisii,Bus,49,13.0
6883,18A,08-03-18,7:03,Kisii,Bus,49,13.0
6883,20B,08-03-18,7:03,Kisii,Bus,49,13.0
6883,18B,08-03-18,7:03,Kisii,Bus,49,13.0
6888,9,08-03-18,6:50,Kisii,shuttle,11,9.0
6883,19A,08-03-18,7:03,Kisii,Bus,49,13.0
6888,8,08-03-18,6:50,Kisii,shuttle,11,9.0
6888,1,08-03-18,6:50,Kisii,shuttle,11,9.0
6888,4,08-03-18,6:50,Kisii,shuttle,11,9.0
6888,1X,08-03-18,6:50,Kisii,shuttle,11,9.0
6888,7,08-03-18,6:50,Kisii,shuttle,11,9.0
6888,6,08-03-18,6:50,Kisii,shuttle,11,9.0
6889,22A,08-03-18,7:02,Kisii,Bus,49,9.0
6889,19A,08-03-18,7:02,Kisii,Bus,49,9.0
